peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	cluster	row_cluster	small.cluster	khom_cluster	ehom_cluster
peak.6450	chr4	106910135	106910535	401	*	84.43400013	65.33015725	12.01099042	28.1857917	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6451	chr4	106989851	106990251	401	*	151.9812002	87.10687633	33.63077317	18.38203807	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6452	chr4	107004039	107004439	401	*	30.95913338	110.7772232	13.21208946	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6453	chr4	107075478	107075878	401	*	83.49584458	74.79829598	7.206594251	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6454	chr4	107126381	107126781	401	*	77.86691123	81.42599309	2.402198084	8.578284432	e80a.notDB	e80a.notDB	e80a_shared		e80a.notDB
peak.6455	chr4	107128286	107128686	401	*	306.7768672	301.0868117	18.01648563	51.46970659	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6456	chr4	107133237	107133637	401	*	214.8376226	287.8314174	8.407693293	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6457	chr4	107278151	107278551	401	*	223.2810226	160.9583584	28.826377	29.41126091	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6458	chr4	107463720	107464120	401	*	145.4141113	21.77671908	12.01099042	13.48016125	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.6459	chr4	107688179	107688579	401	*	15.01048891	52.07476303	9.608792334	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6460	chr4	107743626	107744026	401	*	273.9414227	266.0546984	4.804396167	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6461	chr4	107866322	107866722	401	*	285.1992893	296.3527423	28.826377	36.76407614	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6462	chr4	107879508	107879908	401	*	76.92875568	73.85148211	8.407693293	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6463	chr4	107889817	107890217	401	*	58.16564454	70.06422662	6.005495209	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6464	chr4	107968176	107968576	401	*	223.2810226	16.09583584	120.1099042	39.21501455	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.lost
peak.6465	chr4	107987676	107988076	401	*	136.0325558	18.93627746	16.81538659	12.25469205	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.6466	chr4	107990860	107991260	401	*	121.0220669	8.521324859	12.01099042	28.1857917	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.6467	chr4	107991874	107992274	401	*	79.74322235	57.75564626	31.22857509	17.15656886	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6468	chr4	108071284	108071684	401	*	125.7128446	127.8198729	10.80989138	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6469	chr4	108179792	108180192	401	*	76.92875568	48.28750753	13.21208946	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6470	chr4	109341456	109341856	401	*	16.88680003	79.53236535	13.21208946	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained
peak.6471	chr4	109820152	109820552	401	*	113.5168224	48.28750753	12.01099042	18.38203807	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6472	chr4	110231784	110232184	401	*	43.15515562	62.48971563	60.05495209	15.93109966	k88n.gained	e80a.gained	k88n_unique	k88n.notDB	
peak.6473	chr4	111383995	111384395	401	*	13.1341778	13.25539422	152.5395783	14.70563045	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.6474	chr4	111545977	111546377	401	*	9.38155557	9.468138732	79.27253676	9.803753636	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.6475	chr4	114858505	114858905	401	*	31.89728894	64.38334338	8.407693293	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6476	chr4	114999773	115000173	401	*	97.56817793	113.6176648	6.005495209	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6477	chr4	115853706	115854106	401	*	129.4654669	45.44706591	8.407693293	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6478	chr4	115855904	115856304	401	*	174.4969336	45.44706591	12.01099042	4.901876818	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6479	chr4	115969587	115969987	401	*	156.671978	165.6924278	8.407693293	8.578284432	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6480	chr4	116033319	116033719	401	*	195.1363559	4.734069366	20.41868371	22.05844568	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.6481	chr4	116053620	116054020	401	*	102.2589557	72.90466824	14.4131885	14.70563045	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6482	chr4	116074872	116075272	401	*	73.17613345	55.86201852	16.81538659	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6483	chr4	116123578	116123978	401	*	121.9602224	130.6603145	20.41868371	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6484	chr4	116221008	116221408	401	*	54.41302231	70.06422662	14.4131885	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6485	chr4	116251885	116252285	401	*	34.71175561	77.6387376	12.01099042	22.05844568	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6486	chr4	116394582	116394982	401	*	61.91826676	63.4365295	12.01099042	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6487	chr4	116406686	116407086	401	*	138.8470224	27.45760232	4.804396167	22.05844568	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6488	chr4	116478596	116478996	401	*	34.71175561	99.41545668	8.407693293	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6489	chr4	116555789	116556189	401	*	42.21700007	49.23432141	15.61428754	6.127346023	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6490	chr4	116635086	116635486	401	*	15.01048891	8.521324859	100.8923195	4.901876818	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.6491	chr4	116708229	116708629	401	*	95.69186682	91.8409457	24.02198084	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6492	chr4	116807482	116807882	401	*	58.16564454	55.86201852	8.407693293	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6493	chr4	117042277	117042677	401	*	102.2589557	47.34069366	61.25605113	15.93109966	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.6494	chr4	117120414	117120814	401	*	58.16564454	79.53236535	8.407693293	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6495	chr4	117262962	117263362	401	*	30.95913338	50.18113528	9.608792334	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6496	chr4	117272541	117272941	401	*	42.21700007	58.70246014	26.42417892	15.93109966	e80a.notDB	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6497	chr4	117391434	117391834	401	*	11.25786668	59.64927401	42.03846646	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.gained	e80a.gained
peak.6498	chr4	117576515	117576915	401	*	74.11428901	98.46864281	13.21208946	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6499	chr4	117633792	117634192	401	*	213.899467	90.89413183	60.05495209	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.6500	chr4	117637039	117637439	401	*	115.3931335	76.69192373	8.407693293	4.901876818	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6501	chr4	117640516	117640916	401	*	177.3114003	45.44706591	129.7186965	6.127346023	k88n.gained	e80a.lost	k88n_unique	k88n.notDB	
peak.6502	chr4	117644870	117645270	401	*	68.48535566	124.0326174	13.21208946	15.93109966	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6503	chr4	117646920	117647320	401	*	51.59855564	79.53236535	16.81538659	8.578284432	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6504	chr4	117661102	117661502	401	*	114.454978	135.3943839	10.80989138	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6505	chr4	117813799	117814199	401	*	227.9718004	76.69192373	18.01648563	31.86219932	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6506	chr4	117823937	117824337	401	*	142.5996447	20.82990521	8.407693293	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.6507	chr4	117829973	117830373	401	*	110.7023557	14.2022081	9.608792334	34.31313773	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.6508	chr4	117871194	117871594	401	*	148.228578	147.7029642	2.402198084	17.15656886	e80a.notDB	e80a.notDB	e80a_shared		e80a.notDB
peak.6509	chr4	117872671	117873071	401	*	83.49584458	126.873059	2.402198084	9.803753636	e80a.gained	e80a.notDB	e80a_shared		e80a.notDB
peak.6510	chr4	117891910	117892310	401	*	65.67088899	70.06422662	12.01099042	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6511	chr4	118029091	118029491	401	*	171.6824669	283.0973481	12.01099042	37.98954534	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6512	chr4	118070246	118070646	401	*	79.74322235	117.4049203	15.61428754	28.1857917	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6513	chr4	118083233	118083633	401	*	175.4350892	81.42599309	12.01099042	30.63673011	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6514	chr4	118101477	118101877	401	*	78.80506679	103.2027122	13.21208946	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6515	chr4	118127761	118128161	401	*	111.6405113	101.3090844	91.28352718	28.1857917	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6516	chr4	118179942	118180342	401	*	101.3208002	129.7135006	15.61428754	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6517	chr4	118233900	118234300	401	*	7.505244456	3.787255493	105.6967157	3.676407614	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.6518	chr4	118381833	118382233	401	*	56.28933342	39.76618267	4.804396167	8.578284432	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6519	chr4	119011289	119011689	401	*	137.9088669	25.56397458	14.4131885	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.6520	chr4	119105656	119106056	401	*	26.2683556	58.70246014	9.608792334	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6521	chr4	119112218	119112618	401	*	163.2390669	33.13848556	10.80989138	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6522	chr4	119174117	119174517	401	*	79.74322235	48.28750753	20.41868371	20.83297648	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.6523	chr4	119223539	119223939	401	*	67.54720011	84.26643471	10.80989138	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6524	chr4	119232560	119232960	401	*	124.7746891	124.9794313	4.804396167	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6525	chr4	119239066	119239466	401	*	57.22748898	75.74510985	6.005495209	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6526	chr4	119294418	119294818	401	*	142.5996447	148.6497781	31.22857509	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6527	chr4	119370799	119371199	401	*	128.5273113	109.8304093	39.63626838	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6528	chr4	120262191	120262591	401	*	10.31971113	4.734069366	67.26154634	6.127346023	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.6529	chr4	120316716	120317116	401	*	313.3439561	262.2674429	7.206594251	56.37158341	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6530	chr4	120360069	120360469	401	*	30.02097783	24.6171607	97.28902239	4.901876818	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.6531	chr4	120671067	120671467	401	*	80.68137791	123.0858035	10.80989138	17.15656886	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6532	chr4	120721613	120722013	401	*	66.60904455	70.06422662	7.206594251	6.127346023	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6533	chr4	120858232	120858632	401	*	30.02097783	63.4365295	6.005495209	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6534	chr4	120992325	120992725	401	*	176.3732447	186.522333	19.21758467	34.31313773	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6535	chr4	122834876	122835276	401	*	92.87740015	85.21324859	13.21208946	14.70563045	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6536	chr4	122885869	122886269	401	*	69.42351122	69.11741274	14.4131885	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6537	chr4	123081875	123082275	401	*	108.8260446	160.0115446	4.804396167	8.578284432	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6538	chr4	123136900	123137300	401	*	106.0115779	157.1711029	7.206594251	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6539	chr4	123162469	123162869	401	*	335.8596894	117.4049203	18.01648563	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6540	chr4	123239942	123240342	401	*	57.22748898	105.0963399	9.608792334	13.48016125	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6541	chr4	123296160	123296560	401	*	61.91826676	89.94731795	8.407693293	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6542	chr4	123482993	123483393	401	*	31.89728894	50.18113528	9.608792334	6.127346023	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6543	chr4	123565469	123565869	401	*	74.11428901	63.4365295	13.21208946	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6544	chr4	123571065	123571465	401	*	23.45388893	89.00050408	18.01648563	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6545	chr4	123651477	123651877	401	*	68.48535566	30.29804394	6.005495209	12.25469205	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6546	chr4	123669179	123669579	401	*	42.21700007	110.7772232	3.603297125	13.48016125	e80a.gained	e80a.notDB	e80a_shared		e80a.notDB
peak.6547	chr4	123750565	123750965	401	*	62.85642232	55.86201852	4.804396167	6.127346023	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6548	chr4	123810824	123811224	401	*	23.45388893	84.26643471	9.608792334	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6549	chr4	124389072	124389472	401	*	34.71175561	113.6176648	6.005495209	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6550	chr4	124526007	124526407	401	*	60.04195565	42.60662429	74.46814059	11.02922284	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	
peak.6551	chr4	124836478	124836878	401	*	56.28933342	74.79829598	8.407693293	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6552	chr4	124906222	124906622	401	*	79.74322235	110.7772232	36.03297125	26.9603225	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6553	chr4	125026813	125027213	401	*	33.77360005	78.58555147	2.402198084	11.02922284	e80a.gained	e80a.gained	e80a_shared		e80a.notDB
peak.6554	chr4	125239348	125239748	401	*	7.505244456	63.4365295	7.206594251	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained
peak.6555	chr4	125483257	125483657	401	*	30.95913338	69.11741274	4.804396167	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6556	chr4	125656102	125656502	401	*	58.16564454	79.53236535	7.206594251	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6557	chr4	125658380	125658780	401	*	347.1175561	370.2042244	12.01099042	30.63673011	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6558	chr4	125949694	125950094	401	*	110.7023557	68.17059887	15.61428754	33.08766852	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6559	chr4	125960691	125961091	401	*	60.04195565	102.2558983	46.84286263	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6560	chr4	125968142	125968542	401	*	40.34068895	120.2453619	16.81538659	11.02922284	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6561	chr4	125975652	125976052	401	*	14.07233336	64.38334338	92.48462622	17.15656886	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.6562	chr4	126103593	126103993	401	*	65.67088899	80.47917922	9.608792334	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6563	chr4	126108310	126108710	401	*	194.1982003	175.1605665	10.80989138	30.63673011	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6564	chr4	126388521	126388921	401	*	17.82495558	61.54290176	12.01099042	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6565	chr4	126599131	126599531	401	*	54.41302231	94.68138732	8.407693293	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.6566	chr4	126636048	126636448	401	*	100.3826446	87.10687633	4.804396167	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6567	chr4	126814749	126815149	401	*	68.48535566	195.0436579	8.407693293	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB
peak.6568	chr4	126968090	126968490	401	*	127.5891558	131.6071284	28.826377	30.63673011	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6569	chr4	127022233	127022633	401	*	92.87740015	73.85148211	7.206594251	13.48016125	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6570	chr4	127758959	127759359	401	*	45.03146674	95.62820119	12.01099042	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6571	chr4	128378913	128379313	401	*	121.0220669	192.2032163	37.2340703	26.9603225	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6572	chr4	128425650	128426050	401	*	17.82495558	89.00050408	6.005495209	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.gained
peak.6573	chr4	128643374	128643774	401	*	125.7128446	120.2453619	9.608792334	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6574	chr4	128721229	128721629	401	*	191.3837336	190.3095885	8.407693293	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6575	chr4	128728275	128728675	401	*	212.9613114	142.9688949	32.42967413	28.1857917	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6576	chr4	128737397	128737797	401	*	86.31031125	32.19167169	8.407693293	18.38203807	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6577	chr4	128811382	128811782	401	*	30.95913338	51.12794915	7.206594251	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6578	chr4	128830938	128831338	401	*	52.53671119	120.2453619	6.005495209	15.93109966	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6579	chr4	129060943	129061343	401	*	137.9088669	73.85148211	62.45715017	37.98954534	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.6580	chr4	129335479	129335879	401	*	57.22748898	60.59608788	16.81538659	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6581	chr4	129461319	129461719	401	*	132.2799335	91.8409457	46.84286263	24.50938409	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB
peak.6582	chr4	129496203	129496603	401	*	85.37215569	60.59608788	12.01099042	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6583	chr4	129623730	129624130	401	*	63.79457788	60.59608788	10.80989138	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6584	chr4	129640935	129641335	401	*	59.10380009	65.33015725	15.61428754	30.63673011	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6585	chr4	129672623	129673023	401	*	76.92875568	89.94731795	14.4131885	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6586	chr4	129781913	129782313	401	*	93.8155557	46.39387979	6.005495209	22.05844568	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6587	chr4	129798594	129798994	401	*	212.9613114	151.4902197	22.82088179	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6588	chr4	129826987	129827387	401	*	91.93924459	56.80883239	18.01648563	18.38203807	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB
peak.6589	chr4	129913745	129914145	401	*	38.46437784	71.01104049	9.608792334	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
peak.6590	chr4	130107028	130107428	401	*	85.37215569	78.58555147	33.63077317	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB
peak.6591	chr4	130182981	130183381	401	*	78.80506679	122.1389896	6.005495209	29.41126091	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6592	chr4	130735599	130735999	401	*	77.86691123	67.223785	7.206594251	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6593	chr4	130803579	130803979	401	*	242.9822893	231.0225851	8.407693293	26.9603225	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB
peak.6594	chr4	131010360	131010760	401	*	69.42351122	10.41495261	8.407693293	8.578284432	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost
peak.6595	chr4	131060676	131061076	401	*	61.91826676	106.0431538	2.402198084	14.70563045	e80a.gained	e80a.notDB	e80a_shared		e80a.notDB
peak.6596	chr4	131161316	131161716	401	*	5.628933342	4.734069366	87.68023005	3.676407614	k88n.gained	k88n.gained	k88n_unique	k88n.gained	
peak.6597	chr4	131233879	131234279	401	*	39.4025334	87.10687633	10.80989138	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB
