seqnames	start	end	vsx2.peak.id	ints_cluster
chr6	113904360	113904760	vsx2_notDB_2461	notDB
chr6	114250375	114250775	vsx2_notDB_2462	notDB
chr6	114274042	114274442	vsx2_notDB_2463	notDB
chr6	114967670	114968070	vsx2_notDB_2464	notDB
chr6	116488837	116489237	vsx2_notDB_2465	notDB
chr6	117758499	117758899	vsx2_notDB_2466	notDB
chr6	117881058	117881458	vsx2_notDB_2467	notDB
chr6	118252758	118253158	vsx2_notDB_2468	notDB
chr6	119512871	119513271	vsx2_notDB_2469	notDB
chr6	119848978	119849378	vsx2_notDB_2470	notDB
chr6	123656934	123657334	vsx2_notDB_2471	notDB
chr6	126158325	126158725	vsx2_notDB_2472	notDB
chr6	126702228	126702628	vsx2_notDB_2473	notDB
chr6	126849263	126849663	vsx2_notDB_2474	notDB
chr6	127855713	127856113	vsx2_notDB_2475	notDB
chr6	127980420	127980820	vsx2_notDB_2476	notDB
chr6	134190460	134190860	vsx2_notDB_2477	notDB
chr6	134494961	134495361	vsx2_notDB_2478	notDB
chr6	134862636	134863036	vsx2_notDB_2479	notDB
chr6	134981163	134981563	vsx2_notDB_2480	notDB
chr6	135088355	135088755	vsx2_notDB_2481	notDB
chr6	135199905	135200305	vsx2_notDB_2482	notDB
chr6	135550443	135550843	vsx2_notDB_2483	notDB
chr6	135796818	135797218	vsx2_notDB_2484	notDB
chr6	136532399	136532799	vsx2_notDB_2485	notDB
chr6	136967264	136967664	vsx2_notDB_2486	notDB
chr6	137010303	137010703	vsx2_notDB_2487	notDB
chr6	137611233	137611633	vsx2_notDB_2488	notDB
chr6	138582620	138583020	vsx2_notDB_2489	notDB
chr6	138754520	138754920	vsx2_notDB_2490	notDB
chr6	139210332	139210732	vsx2_notDB_2491	notDB
chr6	139577448	139577848	vsx2_notDB_2492	notDB
chr6	139719706	139720106	vsx2_notDB_2493	notDB
chr6	139844672	139845072	vsx2_notDB_2494	notDB
chr6	140857455	140857855	vsx2_notDB_2495	notDB
chr6	140962857	140963257	vsx2_notDB_2496	notDB
chr6	142345788	142346188	vsx2_notDB_2497	notDB
chr6	142519081	142519481	vsx2_notDB_2498	notDB
chr6	142781210	142781610	vsx2_notDB_2499	notDB
chr6	143260751	143261151	vsx2_notDB_2500	notDB
chr6	143268419	143268819	vsx2_notDB_2501	notDB
chr6	144611365	144611765	vsx2_notDB_2502	notDB
chr6	145610871	145611271	vsx2_notDB_2503	notDB
chr6	146280819	146281219	vsx2_notDB_2504	notDB
chr6	146500191	146500591	vsx2_notDB_2505	notDB
chr6	146981256	146981656	vsx2_notDB_2506	notDB
chr6	148831525	148831925	vsx2_notDB_2507	notDB
chr7	5014942	5015342	vsx2_notDB_2508	notDB
chr7	12909482	12909882	vsx2_notDB_2509	notDB
chr7	16048101	16048501	vsx2_notDB_2510	notDB
chr7	16147016	16147416	vsx2_notDB_2511	notDB
chr7	24081050	24081450	vsx2_notDB_2512	notDB
chr7	24335882	24336282	vsx2_notDB_2513	notDB
chr7	27216479	27216879	vsx2_notDB_2514	notDB
chr7	27860182	27860582	vsx2_notDB_2515	notDB
chr7	29430826	29431226	vsx2_notDB_2516	notDB
chr7	29441245	29441645	vsx2_notDB_2517	notDB
chr7	30009632	30010032	vsx2_notDB_2518	notDB
chr7	30012633	30013033	vsx2_notDB_2519	notDB
chr7	30026177	30026577	vsx2_notDB_2520	notDB
chr7	30331965	30332365	vsx2_notDB_2521	notDB
chr7	34922067	34922467	vsx2_notDB_2522	notDB
chr7	35949024	35949424	vsx2_notDB_2523	notDB
chr7	36269037	36269437	vsx2_notDB_2524	notDB
chr7	36476919	36477319	vsx2_notDB_2525	notDB
chr7	36504082	36504482	vsx2_notDB_2526	notDB
chr7	36518621	36519021	vsx2_notDB_2527	notDB
chr7	36679545	36679945	vsx2_notDB_2528	notDB
chr7	36700732	36701132	vsx2_notDB_2529	notDB
chr7	37369770	37370170	vsx2_notDB_2530	notDB
chr7	37449142	37449542	vsx2_notDB_2531	notDB
chr7	37600462	37600862	vsx2_notDB_2532	notDB
chr7	37619258	37619658	vsx2_notDB_2533	notDB
chr7	37628149	37628549	vsx2_notDB_2534	notDB
chr7	37630485	37630885	vsx2_notDB_2535	notDB
chr7	37768649	37769049	vsx2_notDB_2536	notDB
chr7	37769661	37770061	vsx2_notDB_2537	notDB
chr7	38182575	38182975	vsx2_notDB_2538	notDB
chr7	39704300	39704700	vsx2_notDB_2539	notDB
chr7	40901884	40902284	vsx2_notDB_2540	notDB
chr7	44262756	44263156	vsx2_notDB_2541	notDB
chr7	44351217	44351617	vsx2_notDB_2542	notDB
chr7	45050928	45051328	vsx2_notDB_2543	notDB
chr7	45567781	45568181	vsx2_notDB_2544	notDB
chr7	48749201	48749601	vsx2_notDB_2545	notDB
chr7	48894383	48894783	vsx2_notDB_2546	notDB
chr7	48914685	48915085	vsx2_notDB_2547	notDB
chr7	49082754	49083154	vsx2_notDB_2548	notDB
chr7	49842784	49843184	vsx2_notDB_2549	notDB
chr7	50672249	50672649	vsx2_notDB_2550	notDB
chr7	54734260	54734660	vsx2_notDB_2551	notDB
chr7	56460985	56461385	vsx2_notDB_2552	notDB
chr7	61769904	61770304	vsx2_notDB_2553	notDB
chr7	62445781	62446181	vsx2_notDB_2554	notDB
chr7	64705068	64705468	vsx2_notDB_2555	notDB
chr7	66165256	66165656	vsx2_notDB_2556	notDB
chr7	66217396	66217796	vsx2_notDB_2557	notDB
chr7	66296820	66297220	vsx2_notDB_2558	notDB
chr7	66434653	66435053	vsx2_notDB_2559	notDB
chr7	67371403	67371803	vsx2_notDB_2560	notDB
chr7	67849040	67849440	vsx2_notDB_2561	notDB
chr7	68172781	68173181	vsx2_notDB_2562	notDB
chr7	68603658	68604058	vsx2_notDB_2563	notDB
chr7	68834372	68834772	vsx2_notDB_2564	notDB
chr7	69544291	69544691	vsx2_notDB_2565	notDB
chr7	69585763	69586163	vsx2_notDB_2566	notDB
chr7	70381697	70382097	vsx2_notDB_2567	notDB
chr7	71098197	71098597	vsx2_notDB_2568	notDB
chr7	73594584	73594984	vsx2_notDB_2569	notDB
chr7	73628108	73628508	vsx2_notDB_2570	notDB
chr7	74091662	74092062	vsx2_notDB_2571	notDB
chr7	74332213	74332613	vsx2_notDB_2572	notDB
chr7	74357007	74357407	vsx2_notDB_2573	notDB
chr7	75110679	75111079	vsx2_notDB_2574	notDB
chr7	75366331	75366731	vsx2_notDB_2575	notDB
chr7	75549629	75550029	vsx2_notDB_2576	notDB
chr7	76438553	76438953	vsx2_notDB_2577	notDB
chr7	78566677	78567077	vsx2_notDB_2578	notDB
chr7	78887498	78887898	vsx2_notDB_2579	notDB
chr7	79329682	79330082	vsx2_notDB_2580	notDB
chr7	79557680	79558080	vsx2_notDB_2581	notDB
chr7	82896763	82897163	vsx2_notDB_2582	notDB
chr7	83097030	83097430	vsx2_notDB_2583	notDB
chr7	84689779	84690179	vsx2_notDB_2584	notDB
chr7	89677829	89678229	vsx2_notDB_2585	notDB
chr7	89940424	89940824	vsx2_notDB_2586	notDB
chr7	91214965	91215365	vsx2_notDB_2587	notDB
chr7	92744647	92745047	vsx2_notDB_2588	notDB
chr7	93336474	93336874	vsx2_notDB_2589	notDB
chr7	95991261	95991661	vsx2_notDB_2590	notDB
chr7	96390111	96390511	vsx2_notDB_2591	notDB
chr7	96679688	96680088	vsx2_notDB_2592	notDB
chr7	96865268	96865668	vsx2_notDB_2593	notDB
chr7	98928774	98929174	vsx2_notDB_2594	notDB
chr7	99303940	99304340	vsx2_notDB_2595	notDB
chr7	99396208	99396608	vsx2_notDB_2596	notDB
chr7	99427117	99427517	vsx2_notDB_2597	notDB
chr7	99635535	99635935	vsx2_notDB_2598	notDB
chr7	100520823	100521223	vsx2_notDB_2599	notDB
chr7	100723861	100724261	vsx2_notDB_2600	notDB
chr7	101377788	101378188	vsx2_notDB_2601	notDB
chr7	101523189	101523589	vsx2_notDB_2602	notDB
chr7	105634183	105634583	vsx2_notDB_2603	notDB
chr7	109000239	109000639	vsx2_notDB_2604	notDB
chr7	109191380	109191780	vsx2_notDB_2605	notDB
chr7	109207989	109208389	vsx2_notDB_2606	notDB
chr7	109255639	109256039	vsx2_notDB_2607	notDB
chr7	112129878	112130278	vsx2_notDB_2608	notDB
chr7	112170150	112170550	vsx2_notDB_2609	notDB
chr7	112589451	112589851	vsx2_notDB_2610	notDB
chr7	112851622	112852022	vsx2_notDB_2611	notDB
chr7	114276571	114276971	vsx2_notDB_2612	notDB
chr7	115193419	115193819	vsx2_notDB_2613	notDB
chr7	115865939	115866339	vsx2_notDB_2614	notDB
chr7	116030634	116031034	vsx2_notDB_2615	notDB
chr7	117139534	117139934	vsx2_notDB_2616	notDB
chr7	117375848	117376248	vsx2_notDB_2617	notDB
chr7	118103741	118104141	vsx2_notDB_2618	notDB
chr7	118447216	118447616	vsx2_notDB_2619	notDB
chr7	120327497	120327897	vsx2_notDB_2620	notDB
chr7	121563489	121563889	vsx2_notDB_2621	notDB
chr7	122282387	122282787	vsx2_notDB_2622	notDB
chr7	123084304	123084704	vsx2_notDB_2623	notDB
chr7	123500853	123501253	vsx2_notDB_2624	notDB
chr7	123997259	123997659	vsx2_notDB_2625	notDB
chr7	125166935	125167335	vsx2_notDB_2626	notDB
chr7	125335634	125336034	vsx2_notDB_2627	notDB
chr7	125818350	125818750	vsx2_notDB_2628	notDB
chr7	125954347	125954747	vsx2_notDB_2629	notDB
chr7	126007450	126007850	vsx2_notDB_2630	notDB
chr7	127636494	127636894	vsx2_notDB_2631	notDB
chr7	127707161	127707561	vsx2_notDB_2632	notDB
chr7	128715923	128716323	vsx2_notDB_2633	notDB
chr7	128919725	128920125	vsx2_notDB_2634	notDB
chr7	129918529	129918929	vsx2_notDB_2635	notDB
chr7	129922435	129922835	vsx2_notDB_2636	notDB
chr7	130475959	130476359	vsx2_notDB_2637	notDB
chr7	130734503	130734903	vsx2_notDB_2638	notDB
chr7	130837962	130838362	vsx2_notDB_2639	notDB
chr7	131778292	131778692	vsx2_notDB_2640	notDB
chr7	132658150	132658550	vsx2_notDB_2641	notDB
chr7	133856338	133856738	vsx2_notDB_2642	notDB
chr7	134132268	134132668	vsx2_notDB_2643	notDB
chr7	134839096	134839496	vsx2_notDB_2644	notDB
chr7	135625057	135625457	vsx2_notDB_2645	notDB
chr7	136081394	136081794	vsx2_notDB_2646	notDB
chr7	139085833	139086233	vsx2_notDB_2647	notDB
chr7	139119437	139119837	vsx2_notDB_2648	notDB
chr7	139546651	139547051	vsx2_notDB_2649	notDB
chr7	140959561	140959961	vsx2_notDB_2650	notDB
chr7	142084520	142084920	vsx2_notDB_2651	notDB
chr7	142284584	142284984	vsx2_notDB_2652	notDB
chr7	142902913	142903313	vsx2_notDB_2653	notDB
chr7	142916182	142916582	vsx2_notDB_2654	notDB
chr7	143340758	143341158	vsx2_notDB_2655	notDB
chr7	143388982	143389382	vsx2_notDB_2656	notDB
chr7	143428295	143428695	vsx2_notDB_2657	notDB
chr7	143445028	143445428	vsx2_notDB_2658	notDB
chr7	143979885	143980285	vsx2_notDB_2659	notDB
chr7	144653870	144654270	vsx2_notDB_2660	notDB
chr8	3400583	3400983	vsx2_notDB_2661	notDB
chr8	3599748	3600148	vsx2_notDB_2662	notDB
chr8	4406195	4406595	vsx2_notDB_2663	notDB
chr8	5965525	5965925	vsx2_notDB_2664	notDB
chr8	6132368	6132768	vsx2_notDB_2665	notDB
chr8	8639761	8640161	vsx2_notDB_2666	notDB
chr8	8870689	8871089	vsx2_notDB_2667	notDB
chr8	8874461	8874861	vsx2_notDB_2668	notDB
chr8	9128202	9128602	vsx2_notDB_2669	notDB
chr8	9301000	9301400	vsx2_notDB_2670	notDB
chr8	10380978	10381378	vsx2_notDB_2671	notDB
chr8	10402441	10402841	vsx2_notDB_2672	notDB
chr8	10574019	10574419	vsx2_notDB_2673	notDB
chr8	10586357	10586757	vsx2_notDB_2674	notDB
chr8	10953549	10953949	vsx2_notDB_2675	notDB
chr8	11119123	11119523	vsx2_notDB_2676	notDB
chr8	11634598	11634998	vsx2_notDB_2677	notDB
chr8	12063466	12063866	vsx2_notDB_2678	notDB
chr8	14381621	14382021	vsx2_notDB_2679	notDB
chr8	17298191	17298591	vsx2_notDB_2680	notDB
chr8	18769179	18769579	vsx2_notDB_2681	notDB
chr8	22506134	22506534	vsx2_notDB_2682	notDB
chr8	23208574	23208974	vsx2_notDB_2683	notDB
chr8	23238235	23238635	vsx2_notDB_2684	notDB
chr8	23669819	23670219	vsx2_notDB_2685	notDB
chr8	25840725	25841125	vsx2_notDB_2686	notDB
chr8	26264885	26265285	vsx2_notDB_2687	notDB
chr8	26342472	26342872	vsx2_notDB_2688	notDB
chr8	26471903	26472303	vsx2_notDB_2689	notDB
chr8	26976475	26976875	vsx2_notDB_2690	notDB
chr8	27389965	27390365	vsx2_notDB_2691	notDB
chr8	27438200	27438600	vsx2_notDB_2692	notDB
chr8	27866570	27866970	vsx2_notDB_2693	notDB
chr8	28252340	28252740	vsx2_notDB_2694	notDB
chr8	30483051	30483451	vsx2_notDB_2695	notDB
chr8	31168781	31169181	vsx2_notDB_2696	notDB
chr8	31975735	31976135	vsx2_notDB_2697	notDB
chr8	32233272	32233672	vsx2_notDB_2698	notDB
chr8	33640856	33641256	vsx2_notDB_2699	notDB
chr8	33833161	33833561	vsx2_notDB_2700	notDB
chr8	34325685	34326085	vsx2_notDB_2701	notDB
chr8	34623725	34624125	vsx2_notDB_2702	notDB
chr8	34792852	34793252	vsx2_notDB_2703	notDB
chr8	35188066	35188466	vsx2_notDB_2704	notDB
chr8	35827511	35827911	vsx2_notDB_2705	notDB
chr8	36193501	36193901	vsx2_notDB_2706	notDB
chr8	36249370	36249770	vsx2_notDB_2707	notDB
chr8	36625260	36625660	vsx2_notDB_2708	notDB
chr8	38660981	38661381	vsx2_notDB_2709	notDB
chr8	40418048	40418448	vsx2_notDB_2710	notDB
chr8	40424469	40424869	vsx2_notDB_2711	notDB
chr8	41038403	41038803	vsx2_notDB_2712	notDB
chr8	41054816	41055216	vsx2_notDB_2713	notDB
chr8	41135096	41135496	vsx2_notDB_2714	notDB
chr8	41593683	41594083	vsx2_notDB_2715	notDB
chr8	42253345	42253745	vsx2_notDB_2716	notDB
chr8	43356519	43356919	vsx2_notDB_2717	notDB
chr8	44758666	44759066	vsx2_notDB_2718	notDB
chr8	47242715	47243115	vsx2_notDB_2719	notDB
chr8	47287622	47288022	vsx2_notDB_2720	notDB
chr8	47345229	47345629	vsx2_notDB_2721	notDB
chr8	47642603	47643003	vsx2_notDB_2722	notDB
chr8	47764218	47764618	vsx2_notDB_2723	notDB
chr8	47947907	47948307	vsx2_notDB_2724	notDB
chr8	48437382	48437782	vsx2_notDB_2725	notDB
chr8	48463542	48463942	vsx2_notDB_2726	notDB
chr8	48542139	48542539	vsx2_notDB_2727	notDB
chr8	48554343	48554743	vsx2_notDB_2728	notDB
chr8	48655692	48656092	vsx2_notDB_2729	notDB
chr8	53661337	53661737	vsx2_notDB_2730	notDB
chr8	55964870	55965270	vsx2_notDB_2731	notDB
chr8	57574822	57575222	vsx2_notDB_2732	notDB
chr8	57653651	57654051	vsx2_notDB_2733	notDB
chr8	57919325	57919725	vsx2_notDB_2734	notDB
chr8	61515695	61516095	vsx2_notDB_2735	notDB
chr8	64022473	64022873	vsx2_notDB_2736	notDB
chr8	64319190	64319590	vsx2_notDB_2737	notDB
chr8	64835011	64835411	vsx2_notDB_2738	notDB
chr8	69184721	69185121	vsx2_notDB_2739	notDB
chr8	70023654	70024054	vsx2_notDB_2740	notDB
chr8	71922561	71922961	vsx2_notDB_2741	notDB
chr8	76252196	76252596	vsx2_notDB_2742	notDB
chr8	77330296	77330696	vsx2_notDB_2743	notDB
chr8	79295412	79295812	vsx2_notDB_2744	notDB
chr8	81767558	81767958	vsx2_notDB_2745	notDB
chr8	82826379	82826779	vsx2_notDB_2746	notDB
chr8	83225008	83225408	vsx2_notDB_2747	notDB
chr8	83793609	83794009	vsx2_notDB_2748	notDB
chr8	84653060	84653460	vsx2_notDB_2749	notDB
chr8	84713432	84713832	vsx2_notDB_2750	notDB
chr8	84834500	84834900	vsx2_notDB_2751	notDB
chr8	85427763	85428163	vsx2_notDB_2752	notDB
chr8	85996024	85996424	vsx2_notDB_2753	notDB
chr8	86961382	86961782	vsx2_notDB_2754	notDB
chr8	87199743	87200143	vsx2_notDB_2755	notDB
chr8	87373480	87373880	vsx2_notDB_2756	notDB
chr8	87690421	87690821	vsx2_notDB_2757	notDB
chr8	87702761	87703161	vsx2_notDB_2758	notDB
chr8	88551977	88552377	vsx2_notDB_2759	notDB
chr8	88793782	88794182	vsx2_notDB_2760	notDB
chr8	89982902	89983302	vsx2_notDB_2761	notDB
chr8	90176273	90176673	vsx2_notDB_2762	notDB
chr8	90244745	90245145	vsx2_notDB_2763	notDB
chr8	90245712	90246112	vsx2_notDB_2764	notDB
chr8	90510139	90510539	vsx2_notDB_2765	notDB
chr8	90761366	90761766	vsx2_notDB_2766	notDB
chr8	90827870	90828270	vsx2_notDB_2767	notDB
chr8	91241352	91241752	vsx2_notDB_2768	notDB
chr8	91378843	91379243	vsx2_notDB_2769	notDB
chr8	91488302	91488702	vsx2_notDB_2770	notDB
chr8	91532154	91532554	vsx2_notDB_2771	notDB
chr8	91599372	91599772	vsx2_notDB_2772	notDB
chr8	92071674	92072074	vsx2_notDB_2773	notDB
chr8	92353291	92353691	vsx2_notDB_2774	notDB
chr8	93723993	93724393	vsx2_notDB_2775	notDB
chr8	93931336	93931736	vsx2_notDB_2776	notDB
chr8	94266453	94266853	vsx2_notDB_2777	notDB
chr8	94874690	94875090	vsx2_notDB_2778	notDB
chr8	94948343	94948743	vsx2_notDB_2779	notDB
chr8	95428242	95428642	vsx2_notDB_2780	notDB
chr8	96911296	96911696	vsx2_notDB_2781	notDB
chr8	102698432	102698832	vsx2_notDB_2782	notDB
chr8	103314457	103314857	vsx2_notDB_2783	notDB
chr8	105495506	105495906	vsx2_notDB_2784	notDB
chr8	105917815	105918215	vsx2_notDB_2785	notDB
chr8	105966211	105966611	vsx2_notDB_2786	notDB
chr8	107952462	107952862	vsx2_notDB_2787	notDB
chr8	107986623	107987023	vsx2_notDB_2788	notDB
chr8	108536839	108537239	vsx2_notDB_2789	notDB
chr8	108672540	108672940	vsx2_notDB_2790	notDB
chr8	108703503	108703903	vsx2_notDB_2791	notDB
chr8	108748838	108749238	vsx2_notDB_2792	notDB
chr8	108838796	108839196	vsx2_notDB_2793	notDB
chr8	110996913	110997313	vsx2_notDB_2794	notDB
chr8	111079814	111080214	vsx2_notDB_2795	notDB
chr8	111551521	111551921	vsx2_notDB_2796	notDB
chr8	111777998	111778398	vsx2_notDB_2797	notDB
chr8	112428871	112429271	vsx2_notDB_2798	notDB
chr8	113554499	113554899	vsx2_notDB_2799	notDB
chr8	114452674	114453074	vsx2_notDB_2800	notDB
chr8	114969370	114969770	vsx2_notDB_2801	notDB
chr8	116241465	116241865	vsx2_notDB_2802	notDB
chr8	117123532	117123932	vsx2_notDB_2803	notDB
chr8	118004210	118004610	vsx2_notDB_2804	notDB
chr8	118487508	118487908	vsx2_notDB_2805	notDB
chr8	120012661	120013061	vsx2_notDB_2806	notDB
chr8	120347674	120348074	vsx2_notDB_2807	notDB
chr8	120476799	120477199	vsx2_notDB_2808	notDB
chr8	120487076	120487476	vsx2_notDB_2809	notDB
chr8	120513805	120514205	vsx2_notDB_2810	notDB
chr8	120521075	120521475	vsx2_notDB_2811	notDB
chr8	120549951	120550351	vsx2_notDB_2812	notDB
chr8	120559631	120560031	vsx2_notDB_2813	notDB
chr8	120821633	120822033	vsx2_notDB_2814	notDB
chr8	121348324	121348724	vsx2_notDB_2815	notDB
chr8	121358518	121358918	vsx2_notDB_2816	notDB
chr8	122219562	122219962	vsx2_notDB_2817	notDB
chr8	122566575	122566975	vsx2_notDB_2818	notDB
chr8	122804174	122804574	vsx2_notDB_2819	notDB
chr8	123253197	123253597	vsx2_notDB_2820	notDB
chr8	123412584	123412984	vsx2_notDB_2821	notDB
chr8	123759851	123760251	vsx2_notDB_2822	notDB
chr8	124068736	124069136	vsx2_notDB_2823	notDB
chr8	124070651	124071051	vsx2_notDB_2824	notDB
chr8	124556325	124556725	vsx2_notDB_2825	notDB
chr8	124918028	124918428	vsx2_notDB_2826	notDB
chr8	125516306	125516706	vsx2_notDB_2827	notDB
chr8	125961784	125962184	vsx2_notDB_2828	notDB
chr8	125971514	125971914	vsx2_notDB_2829	notDB
chr8	126986405	126986805	vsx2_notDB_2830	notDB
chr8	127063423	127063823	vsx2_notDB_2831	notDB
chr9	4555501	4555901	vsx2_notDB_2832	notDB
chr9	7836181	7836581	vsx2_notDB_2833	notDB
chr9	10072909	10073309	vsx2_notDB_2834	notDB
chr9	10170536	10170936	vsx2_notDB_2835	notDB
chr9	10215060	10215460	vsx2_notDB_2836	notDB
chr9	11710181	11710581	vsx2_notDB_2837	notDB
chr9	13825922	13826322	vsx2_notDB_2838	notDB
chr9	14245346	14245746	vsx2_notDB_2839	notDB
chr9	15681819	15682219	vsx2_notDB_2840	notDB
chr9	15774873	15775273	vsx2_notDB_2841	notDB
chr9	16352850	16353250	vsx2_notDB_2842	notDB
chr9	27257915	27258315	vsx2_notDB_2843	notDB
chr9	29242792	29243192	vsx2_notDB_2844	notDB
chr9	29578725	29579125	vsx2_notDB_2845	notDB
chr9	31191254	31191654	vsx2_notDB_2846	notDB
chr9	31256092	31256492	vsx2_notDB_2847	notDB
chr9	31281492	31281892	vsx2_notDB_2848	notDB
chr9	31559457	31559857	vsx2_notDB_2849	notDB
chr9	31971976	31972376	vsx2_notDB_2850	notDB
chr9	33246907	33247307	vsx2_notDB_2851	notDB
chr9	34787597	34787997	vsx2_notDB_2852	notDB
chr9	35402605	35403005	vsx2_notDB_2853	notDB
chr9	35407554	35407954	vsx2_notDB_2854	notDB
chr9	36972062	36972462	vsx2_notDB_2855	notDB
chr9	37220786	37221186	vsx2_notDB_2856	notDB
chr9	37432123	37432523	vsx2_notDB_2857	notDB
chr9	40330548	40330948	vsx2_notDB_2858	notDB
chr9	40616479	40616879	vsx2_notDB_2859	notDB
chr9	40806353	40806753	vsx2_notDB_2860	notDB
chr9	40859163	40859563	vsx2_notDB_2861	notDB
chr9	41585874	41586274	vsx2_notDB_2862	notDB
chr9	41890256	41890656	vsx2_notDB_2863	notDB
chr9	42573263	42573663	vsx2_notDB_2864	notDB
chr9	42732775	42733175	vsx2_notDB_2865	notDB
chr9	42897161	42897561	vsx2_notDB_2866	notDB
chr9	42944690	42945090	vsx2_notDB_2867	notDB
chr9	43678935	43679335	vsx2_notDB_2868	notDB
chr9	43776294	43776694	vsx2_notDB_2869	notDB
chr9	43808513	43808913	vsx2_notDB_2870	notDB
chr9	44457393	44457793	vsx2_notDB_2871	notDB
chr9	44719835	44720235	vsx2_notDB_2872	notDB
chr9	44921799	44922199	vsx2_notDB_2873	notDB
chr9	45055882	45056282	vsx2_notDB_2874	notDB
chr9	45599610	45600010	vsx2_notDB_2875	notDB
chr9	45682382	45682782	vsx2_notDB_2876	notDB
chr9	46070345	46070745	vsx2_notDB_2877	notDB
chr9	46316743	46317143	vsx2_notDB_2878	notDB
chr9	46327870	46328270	vsx2_notDB_2879	notDB
chr9	47077045	47077445	vsx2_notDB_2880	notDB
chr9	47280162	47280562	vsx2_notDB_2881	notDB
chr9	47355019	47355419	vsx2_notDB_2882	notDB
chr9	47384758	47385158	vsx2_notDB_2883	notDB
chr9	47683565	47683965	vsx2_notDB_2884	notDB
chr9	47846278	47846678	vsx2_notDB_2885	notDB
chr9	47909031	47909431	vsx2_notDB_2886	notDB
chr9	48675308	48675708	vsx2_notDB_2887	notDB
chr9	48895811	48896211	vsx2_notDB_2888	notDB
chr9	49210831	49211231	vsx2_notDB_2889	notDB
chr9	49780339	49780739	vsx2_notDB_2890	notDB
chr9	49874199	49874599	vsx2_notDB_2891	notDB
chr9	49928209	49928609	vsx2_notDB_2892	notDB
chr9	50240771	50241171	vsx2_notDB_2893	notDB
chr9	50661485	50661885	vsx2_notDB_2894	notDB
chr9	51335299	51335699	vsx2_notDB_2895	notDB
chr9	52098705	52099105	vsx2_notDB_2896	notDB
chr9	52167814	52168214	vsx2_notDB_2897	notDB
chr9	52278011	52278411	vsx2_notDB_2898	notDB
chr9	54690710	54691110	vsx2_notDB_2899	notDB
chr9	55067513	55067913	vsx2_notDB_2900	notDB
chr9	55882678	55883078	vsx2_notDB_2901	notDB
chr9	56553380	56553780	vsx2_notDB_2902	notDB
chr9	56564912	56565312	vsx2_notDB_2903	notDB
chr9	56643478	56643878	vsx2_notDB_2904	notDB
chr9	56746836	56747236	vsx2_notDB_2905	notDB
chr9	56998276	56998676	vsx2_notDB_2906	notDB
chr9	57828571	57828971	vsx2_notDB_2907	notDB
chr9	59013347	59013747	vsx2_notDB_2908	notDB
chr9	59261049	59261449	vsx2_notDB_2909	notDB
chr9	59485318	59485718	vsx2_notDB_2910	notDB
chr9	60311640	60312040	vsx2_notDB_2911	notDB
chr9	61111608	61112008	vsx2_notDB_2912	notDB
chr9	61404221	61404621	vsx2_notDB_2913	notDB
chr9	61434103	61434503	vsx2_notDB_2914	notDB
chr9	61457124	61457524	vsx2_notDB_2915	notDB
chr9	61615030	61615430	vsx2_notDB_2916	notDB
chr9	61816719	61817119	vsx2_notDB_2917	notDB
chr9	62455808	62456208	vsx2_notDB_2918	notDB
chr9	62462153	62462553	vsx2_notDB_2919	notDB
chr9	62510563	62510963	vsx2_notDB_2920	notDB
chr9	63135936	63136336	vsx2_notDB_2921	notDB
chr9	63196320	63196720	vsx2_notDB_2922	notDB
chr9	63713185	63713585	vsx2_notDB_2923	notDB
chr9	63915832	63916232	vsx2_notDB_2924	notDB
chr9	63958161	63958561	vsx2_notDB_2925	notDB
chr9	64667767	64668167	vsx2_notDB_2926	notDB
chr9	64769190	64769590	vsx2_notDB_2927	notDB
chr9	65267784	65268184	vsx2_notDB_2928	notDB
chr9	65799752	65800152	vsx2_notDB_2929	notDB
chr9	66787702	66788102	vsx2_notDB_2930	notDB
chr9	67046733	67047133	vsx2_notDB_2931	notDB
chr9	67890259	67890659	vsx2_notDB_2932	notDB
chr9	68695452	68695852	vsx2_notDB_2933	notDB
chr9	68966751	68967151	vsx2_notDB_2934	notDB
chr9	69317900	69318300	vsx2_notDB_2935	notDB
chr9	71837220	71837620	vsx2_notDB_2936	notDB
chr9	71845252	71845652	vsx2_notDB_2937	notDB
chr9	71975761	71976161	vsx2_notDB_2938	notDB
chr9	72392663	72393063	vsx2_notDB_2939	notDB
chr9	72766399	72766799	vsx2_notDB_2940	notDB
chr9	72787113	72787513	vsx2_notDB_2941	notDB
chr9	72806413	72806813	vsx2_notDB_2942	notDB
chr9	72853775	72854175	vsx2_notDB_2943	notDB
chr9	73641448	73641848	vsx2_notDB_2944	notDB
chr9	74977161	74977561	vsx2_notDB_2945	notDB
