gene	k50_group	q50_group	GENEID	p10.ehet.lfc	p10.ehet.padj	p10.ehom.lfc	p10.ehom.padj	p10.khet.lfc	p10.khet.padj	p10.khom.lfc	p10.khom.padj	p10.rhom.lfc	p10.rhom.padj	p21.ehet.lfc	p21.ehet.padj	p21.ehom.lfc	p21.ehom.padj	p21.khet.lfc	p21.khet.padj	p21.khom.lfc	p21.khom.padj	p21.rhom.lfc	p21.rhom.padj
Ibtk	1	0	ENSMUSG00000035941	-0.275804102	0.307748089	0.218524524	0.479599344	-0.119388816	0.734306085	-0.436930507	0.223763805	0.098748987	0.745402065	-0.097953888	0.581257847	-0.107709074	0.737995566	-0.526536894	0.06912914	-0.496751667	0.107230187	-0.266829082	0.329155571
Ica1	3	1	ENSMUSG00000062995	0.089144043	0.749483209	0.083112984	0.80360368	0.242899822	0.433056559	0.616866167	0.073597126	0.633287957	0.052253527	-0.127606061	0.431118883	0.184462254	0.536269806	0.362176868	0.223178042	0.16368493	0.685091775	-0.020826853	0.958331169
Ice1	3	3	ENSMUSG00000034525	-0.244118977	0.200630544	0.092572389	0.703761761	-0.02335865	0.969879431	-0.242501734	0.245936837	0.218028285	0.277033897	0.179368892	0.009724906	0.064385025	0.501618715	0.068509808	0.385187388	0.093049961	0.217339108	0.065293677	0.52315185
Ice2	3	3	ENSMUSG00000032235	-0.382118075	0.179701117	0.029522951	0.937236025	0.014176605	0.983810732	-0.120495092	0.759297717	-0.014838405	0.964822444	0.141947598	0.415154858	-0.249147175	0.283486912	0.290714452	0.165591569	-0.436625753	0.04050636	-0.083640403	0.78849361
Icmt	3	2	ENSMUSG00000039662	0.697644264	0.000210833	0.650702979	0.000580174	-0.731056126	0.000148805	-2.560691754	9e-46	-0.306837995	0.117853015	0.335695156	0.022096016	-0.150896314	0.417577653	-1.043035814	2.53e-14	-2.889743993	3.68e-97	-1.277829927	9.810000000000001e-21
Id2	3	3	ENSMUSG00000020644	0.15506421	0.492132486	-0.17136597	0.510815556	-0.063808964	0.90027617	0.067953266	0.823005592	0.184966926	0.429055141	-0.195743442	0.27754885	0.080231158	0.792632293	0.089663794	0.720676297	0.386244283	0.088228691	0.539149218	0.012794096
Idh1	1	3	ENSMUSG00000025950	0.033869942	0.904612789	1.195668911	0.007484232	0.110843373	0.740195799	-0.124898373	0.757376286	-0.08451826	0.779862334	1.997736028	9.92e-08	1.817814936	6.46e-07	1.333980879	0.000291852	0.741940983	0.039035727	0.599033369	0.072302311
Idh2	1	1	ENSMUSG00000030541	-0.546059103	0.00034739	-0.83139675	1.83e-08	-0.239255898	0.226268529	-0.132481505	0.486152791	-0.087619	0.66016861	-0.366490757	0.009253058	-0.31781295	0.030026187	-0.305573543	0.034812088	0.285938907	0.044313192	0.102105449	0.634739019
Ier2	0	0	ENSMUSG00000053560	0.029241178	0.925214937	-0.885599371	0.008742431	-0.066775286	0.885288972	0.043078888	0.911615339	-0.137562946	0.627980597	-0.062008956	0.729126291	0.036386825	0.908731132	-0.073316963	0.751075708	0.019605347	0.940893343	0.705118856	8.13e-05
Ier5	1	1	ENSMUSG00000056708	-0.57106367	0.010699875	-1.235700416	2.22e-08	-0.091631295	0.83655454	-0.021246582	0.948898744	0.056964374	0.839559813	-0.379075058	0.019271624	0.012688188	0.965539817	0.092098964	0.637764968	1.578859688	4.3200000000000004e-29	0.405326835	0.011970842
Iffo2	3	2	ENSMUSG00000041025	-0.540644512	0.043782925	-0.150546738	0.611208028	0.336993253	0.262987004	0.166851725	0.593455611	0.438954653	0.097615739	-0.372965215	0.017821567	-0.035598099	0.894000373	-0.410273033	0.009792209	-0.129230656	0.490651368	0.438912889	0.005054965
Ifit2	3	1	ENSMUSG00000045932	0.037703411	0.88696978	-0.040277092	0.899172839	-0.21274378	0.47884791	0.038946321	0.905616748	0.138237747	0.580420037	-0.084478208	0.635453808	0.013821387	0.972092684	-0.335614025	0.10052659	-0.312582662	0.145259447	-0.039176152	0.913658719
Ifitm10	3	1	ENSMUSG00000045777	0.077781327	0.792739723	-0.420930949	0.170269477	-2.445749308	4.24e-12	-1.788679795	8.26e-08	-2.291350768	4.75e-11	0.1473191	0.419956538	0.547056634	0.022129785	-0.517530211	0.039890197	-0.563743005	0.029848857	-0.246013481	0.341898937
Ifnar1	3	3	ENSMUSG00000022967	-0.267328262	0.301804786	0.149138071	0.625993171	0.077001575	0.87066377	0.012024653	0.974906498	0.015072195	0.965636496	0.358611645	0.100201002	0.060795781	0.858523754	0.323812702	0.198841726	0.216165872	0.463872587	0.071547493	0.837925443
Ifnar2	3	3	ENSMUSG00000022971	0.234850741	0.357503044	-0.269023868	0.365536644	0.033335789	0.956417961	0.57389885	0.049601368	0.091781108	0.760595774	-0.05162298	0.769633995	-0.130714435	0.675477653	-0.095313177	0.74302827	0.905980794	0.00573079	0.25996278	0.346177606
Ifngr1	1	1	ENSMUSG00000020009	-0.187946013	0.445637286	0.253734674	0.38900528	-0.031009721	0.9460584	-0.056096888	0.896097849	0.258760969	0.355212847	0.024708152	0.866779114	-0.182021608	0.500222547	0.168549187	0.532417328	-0.682140723	0.115059685	-0.18895285	0.415441572
Ifrd1	3	1	ENSMUSG00000001627	0.481994539	0.030086498	0.72970858	0.00114023	-0.015789882	0.982610667	-0.204561652	0.433014755	0.807205474	0.000228435	0.328166688	0.025935585	0.715138766	1.9e-07	-0.026511083	0.897581821	-0.261118132	0.102876711	0.013419436	0.968678818
Ifrd2	1	0	ENSMUSG00000010048	-0.043744207	0.882056838	-0.020630178	0.956776725	-0.121804898	0.74882797	-0.994692575	0.004625751	-0.029978531	0.928171409	0.168059396	0.362860268	-0.076122232	0.811837995	-0.025365939	0.928405616	-0.175762246	0.551105535	-0.535836296	0.042033161
Ift122	1	0	ENSMUSG00000030323	0.327710715	0.054905053	0.251691708	0.206817283	0.068208203	0.875352134	-0.373333679	0.035279017	0.027899804	0.922594351	0.447402532	1.68e-05	0.585231671	2.4e-09	0.030796226	0.84758616	-0.139810416	0.253935937	-0.200386201	0.111264501
Ift140	1	0	ENSMUSG00000024169	0.376346346	0.121226331	0.023042124	0.952874818	-0.103098667	0.810241632	-0.576750582	0.029743202	-0.181196486	0.495135839	0.216154608	0.252628913	0.191749893	0.467201802	-0.017695252	0.949096269	-0.130242951	0.645177303	-0.242356549	0.336847863
Ift22	2	1	ENSMUSG00000007987	1.075835584	2.19e-06	0.639371996	0.006340503	0.036689404	0.951389755	0.004362517	0.994655269	-0.609841883	0.007378787	0.540633669	0.000158197	1.19755947	5.15e-20	0.580154953	2.87e-05	0.455838075	0.001305191	0.205308312	0.23658283
Ift27	1	1	ENSMUSG00000016637	0.796270468	0.001507666	0.074442811	0.811409261	0.147123428	0.689466095	0.112012934	0.725147901	-0.115832409	0.672196949	0.125219338	0.370252548	0.341907172	0.01244131	-0.043009706	0.818247177	0.467375806	0.000262861	0.142337263	0.444426892
Ift43	3	0	ENSMUSG00000007867	0.574103057	0.014046233	0.104753984	0.717884994	-0.333537843	0.222565253	-0.822206539	0.0004256	-0.841108915	0.000348191	0.128786341	0.426914161	0.123712791	0.59514501	-0.538984793	0.001793707	-0.859031064	3.82e-07	-0.509041111	0.003680455
Ift52	1	1	ENSMUSG00000017858	0.052700135	0.853302183	0.034153687	0.924876105	0.050737822	0.909030243	0.185965594	0.621771159	-0.066160496	0.830090909	0.11532983	0.522606273	0.082375887	0.805740917	0.190380524	0.478148523	0.128366355	0.711392152	-0.058982414	0.875292077
Ift74	1	0	ENSMUSG00000028576	0.269397975	0.278264598	0.325685246	0.261721591	0.026196245	0.952384912	0.265160528	0.474538866	0.313100745	0.256978756	0.058959154	0.72194646	-0.063111922	0.849902726	-0.267548906	0.344647091	-0.699800657	0.070722112	-0.425939661	0.160350796
Ift81	3	0	ENSMUSG00000029469	0.331367354	0.227086821	0.143276038	0.648217253	-0.274062325	0.3865453	-0.185865876	0.60217403	0.136699178	0.645616318	0.120809834	0.492994008	0.157582461	0.545522234	0.363727368	0.078320436	0.010313806	0.975498196	-0.156293117	0.546504832
Igbp1	0	0	ENSMUSG00000031221	0.294445815	0.176432183	-0.024323193	0.933934224	0.009176199	0.983893396	0.275977814	0.267388521	-0.275396748	0.215846854	-0.158555948	0.165457397	-0.130854439	0.345933806	0.012545746	0.939635413	0.084379195	0.505338563	-0.002400618	0.992177562
Igdcc3	2	2	ENSMUSG00000032394	-0.723490654	0.001820802	-1.320769089	1.14e-08	-0.51437181	0.039675804	-0.817487912	0.000274689	-0.78594631	0.000524029	-0.194111391	0.29098239	-0.28676765	0.241976182	-0.166617023	0.483689175	0.564804293	0.0085691	0.003570273	0.994264545
Igf1r	3	3	ENSMUSG00000005533	-0.308967819	0.089969928	0.133185033	0.570185702	-0.08900314	0.826321641	-0.428937913	0.019519836	-0.20135285	0.308561807	-0.01237989	0.980110686	0.225521778	0.027747562	-0.073031297	0.565300095	-0.184066658	0.065120979	0.026874877	0.890655302
Igfbp7	3	3	ENSMUSG00000036256	0.06895812	0.811806498	-0.311855332	0.30540141	0.036880256	0.95138776	0.636739076	0.046118956	-0.144371298	0.617606069	-0.141808507	0.193539933	-0.155979047	0.495496956	-0.01388536	0.961366312	0.473851827	0.265479069	0.067979727	0.775858924
Igfn1	1	0	ENSMUSG00000051985	0.5971181	0.034287962	1.481963643	3.41e-07	-0.167112865	0.634252113	0.004708469	0.994315164	1.613545479	2.92e-08	0.443687606	0.004745422	0.875978668	2.48e-09	0.57993475	0.000161792	0.408047414	0.011664602	1.889922482	3.66e-40
Igsf11	3	3	ENSMUSG00000022790	-0.091001316	0.605533466	-1.1326202	5.98e-14	-0.020462558	0.971890548	-0.021844108	0.928505441	-0.126225094	0.514326147	-0.319335907	0.001388199	-0.088635168	0.517437945	0.512409551	7.97e-09	0.573046385	5e-11	-0.347185704	0.000302394
Igsf21	3	3	ENSMUSG00000040972	0.47028278	0.042675852	0.11510905	0.670980452	0.522212814	0.044267416	0.154595169	0.57647157	-0.116133113	0.651257525	0.112570232	0.418955096	1.549080544	9.81e-41	1.557673363	2.19e-41	1.425046779	6.5e-35	1.280931677	5.81e-28
Igsf6	1	0	ENSMUSG00000035004	-1.502791463	7.85e-05	-0.048122273	0.889684165	-0.716700702	0.051941212	-0.157803984	0.658315331	-0.188145695	0.507439102	0.037564702	0.825893802	-0.077813249	0.814214623	0.037042008	0.90488712	-0.118164534	0.718047253	-0.132384779	0.660488427
Igsf9	3	0	ENSMUSG00000037995	-1.058848671	0.005628648	-1.157934862	0.002936159	-1.536205436	0.000148805	-2.812470407	4.28e-13	-0.496709642	0.114741231	-0.923443554	0.001987876	-4.827705905	1.56e-51	-4.445845609	1.6e-46	-3.813515248	6.4800000000000005e-37	-1.676555246	1.5e-08
Igsf9b	1	0	ENSMUSG00000034275	-0.337328763	0.206950414	0.0712694	0.834058555	0.216187177	0.52087195	0.708990197	0.0227396	0.243036192	0.396082591	-0.080991046	0.555191214	0.06655684	0.742449335	0.023521529	0.903660557	0.382862414	0.001867265	0.206478151	0.1652348
Ikbkb	3	2	ENSMUSG00000031537	-0.281173347	0.254669217	0.084216875	0.80783737	-0.114221021	0.781771871	-0.028071611	0.939352956	0.083422281	0.774828714	0.435046902	0.006395754	0.214590421	0.253653845	0.6665228	1.3e-05	0.280085505	0.101838827	0.281372971	0.109457044
Ikbke	3	2	ENSMUSG00000042349	-0.1466681	0.585310243	0.166263024	0.587128122	-0.006020905	0.992935093	0.251582167	0.477996427	0.075578153	0.815834358	0.212731786	0.25297108	0.056053354	0.873167961	0.110463197	0.70510508	-0.041935895	0.923502111	0.14875132	0.607539507
Ikzf2	3	0	ENSMUSG00000025997	-0.065396179	0.818120816	0.476786225	0.091947721	-0.040729923	0.944043264	-0.168959698	0.595051315	-0.064087237	0.839913902	0.038244639	0.812278795	0.144517352	0.407172802	-0.144014122	0.356474121	-0.377671504	0.00557933	-0.318127177	0.024135278
Ikzf4	3	0	ENSMUSG00000002578	-0.152268632	0.453612818	-0.134284366	0.574180539	0.022448529	0.969879431	-0.030825903	0.915778313	0.321048418	0.089451278	-0.174352381	0.190651688	-0.035799781	0.874965189	0.157434502	0.280850787	0.391179795	0.001687034	0.184528613	0.240521532
Il11ra1	1	0	ENSMUSG00000073889	0.607546174	0.008773715	0.95603675	2.96e-05	0.043777978	0.938558038	0.474975384	0.043319341	0.017634619	0.94898514	0.463332944	0.0036876	0.418352456	0.009730209	0.228693505	0.18776006	0.223567264	0.209941831	0.112211063	0.649947348
Il15	3	3	ENSMUSG00000031712	0.079062246		0.390017742	0.188144389	0.039155067	0.900792968	0.491685782	0.209210881	0.291095738	0.256092331	0.016638045	0.926993449	0.056215695	0.87343172	0.058794651	0.849614895	0.039773415	0.92724763	0.403386257	0.173006605
Il17rd	3	3	ENSMUSG00000040717	-0.529085367	0.036383964	-0.059380945	0.851103905	0.001298148	0.998271239	2.258188809	2.45e-22	-0.007634821	0.969873107	0.009321583	0.960656721	0.2769093	0.108061119	-0.02398543	0.911273458	3.407325536	2.62e-164	0.577313759	8.47e-05
Il18	1	0	ENSMUSG00000039217	0.334335454	0.198767872	0.052135623	0.878321228	0.054644699	0.912435818	0.364294902	0.224404869	-0.336207569	0.229048578	-0.171843731	0.351001224	-0.174515504	0.522069695	0.161795255	0.504684	-0.187800068	0.492624713	-0.127046251	0.66677022
Il20rb	3	1	ENSMUSG00000044244	-0.623847989	0.056537499	-0.232775513	0.448028503	-0.217147543	0.489465426	-0.473966082	0.159451538	-0.280337517	0.322568209	0.095256207	0.518729038	-0.165317843	0.561767871	0.242959904	0.38732304	-0.161240366	0.702289427	-0.014556384	0.968066906
Il23a	3	0	ENSMUSG00000025383	0.852961447	0.027647026	0.521099921	0.141377919	-0.097278238	0.778527165	-0.636545753	0.108819661	-0.034738504	0.914656171	0.09179183		0.167630446	0.546036539	-0.11221323	0.675987581	-0.491322595	0.241852297	0.082191645	0.767327583
Il33	1	1	ENSMUSG00000024810	1.174729969	0.000566517	0.711661972	0.033387049	0.825545138	0.021112486	2.154320952	4.52e-11	1.277297519	0.000140982	-0.394136032	0.00152214	-0.250774933	0.063869547	-0.338419198	0.006857434	-0.176959978	0.196785506	-0.103443675	0.588016683
Il9r	3	3	ENSMUSG00000020279											-0.061887851	0.722738093	-0.423194344	0.171877844	-1.973211864	4.29e-07	-3.274329164	1.14e-12	-2.598341119	6.68e-10
Ilf2	1	0	ENSMUSG00000001016	0.243225735	0.202055748	0.000979171	0.998477165	-0.177066207	0.54154907	-0.18370983	0.403557525	-0.217118455	0.275148124	0.058053302	0.467171541	0.084740445	0.328962679	-0.089184704	0.259521218	-0.018274229	0.84845084	-0.24921984	0.000151088
Ilf3	1	2	ENSMUSG00000032178	-0.274090873	0.068725743	0.020119755	0.937445721	-0.172171409	0.427488852	-0.706217998	1.12e-07	-0.13200856	0.438790512	0.165122855	0.066660381	0.127071441	0.232240082	0.225309923	0.009838867	0.159862784	0.076667444	0.070169704	0.618720373
Ilvbl	1	0	ENSMUSG00000032763	0.379180193	0.052569083	-0.023188765	0.951676626	-0.019675442	0.9818565	-0.341684349	0.094631626	-0.5162029	0.007764237	0.021009999	0.886141739	0.194975738	0.16229324	-0.184543666	0.168014335	-0.07499761	0.621563677	-0.357283868	0.003484847
Immt	3	1	ENSMUSG00000052337	0.564635248	6.51e-06	0.619020931	4.69e-07	0.024699055	0.959648061	0.018191582	0.932057791	0.138645265	0.368713079	0.065583209	0.602621942	0.200376904	0.108844527	0.033507696	0.827649492	0.008199951	0.955508301	-0.267076891	0.02355794
Impad1	3	3	ENSMUSG00000066324	-0.40419322	0.008912604	-0.029830937	0.901460572	0.140997434	0.603579778	0.266891482	0.106355416	-0.097685744	0.608830388	-0.19551596	0.177609654	0.039365725	0.873521492	-0.023925345	0.907537881	0.316814635	0.036603709	0.108065822	0.631647576
Impdh1	3	0	ENSMUSG00000003500	1.110569801	1.58e-06	0.546111419	0.022917578	-0.670790403	0.005831855	-1.905707338	8.22e-18	-0.822616516	0.000345515	0.174131689	0.251631998	0.500055001	0.00072479	-1.468779884	4.39e-27	-2.332138792	5.04e-66	-1.168803749	2.47e-17
Impg2	3	2	ENSMUSG00000035270	-0.669758045	0.000448053	-1.738271623	3.6000000000000003e-22	0.279512108	0.242120516	-0.528440373	0.005419523	-0.413893729	0.031466028	-0.648137251	6.76e-15	-2.325872553	2.99e-176	0.576357634	4.43e-12	-0.079530324	0.447678961	-0.215146459	0.028476373
Incenp	0	0	ENSMUSG00000024660	-0.083789105	0.643797488	-0.261525259	0.123793069	-0.220698912	0.275747602	-0.37959839	0.011313821	-0.460820779	0.00166111	-0.073750277	0.585241247	-0.331856741	0.007928076	-0.156213716	0.242339207	-0.31443282	0.009965482	-0.169995589	0.246004815
Inf2	1	0	ENSMUSG00000037679	0.936556962	2.5e-05	0.708139692	0.001760603	0.47797002	0.053219832	0.297972709	0.223079266	1.082710885	7.08e-07	-0.07680957	0.590104959	-0.054983082	0.804485446	-0.187109346	0.206901197	0.063703736	0.709613428	0.26011486	0.077588645
Ing2	3	3	ENSMUSG00000063049	1.574504144	5.7600000000000004e-21	1.225151636	4.36e-13	0.628457163	0.000651738	0.053476041	0.844095399	0.352804985	0.057220863	0.351048163	0.000844404	0.587677508	5.4e-10	0.161142343	0.164404099	-0.847881545	1.09e-17	-0.714748684	5.8e-13
Ing3	1	3	ENSMUSG00000029670	0.025571904	0.916502442	0.061926402	0.796992898	-0.047812963	0.909131567	-0.23769594	0.188661903	-0.066628111	0.764867461	0.013800409	0.929995732	0.088832752	0.617773765	0.094269939	0.538231137	0.059037098	0.707508669	-0.016838437	0.947353134
Ing4	3	0	ENSMUSG00000030330	-0.147849315	0.452342476	0.039016247	0.891948875	-0.40127732	0.047161731	-0.688224224	0.000108639	-0.34869693	0.05810329	0.351455351	0.014689166	0.166241085	0.357527464	0.130216256	0.442828583	0.053285592	0.781180383	-0.019574537	0.951349258
Ino80b	3	0	ENSMUSG00000030034	0.01925541	0.947774575	-0.352534881	0.18136755	0.047657156	0.934666506	0.021504095	0.952461478	-0.375164521	0.126559019	-0.059463098	0.739521939	-0.017230778	0.952469551	0.090223254	0.662427216	0.29769783	0.095853108	0.230150594	0.238838813
Ino80c	3	2	ENSMUSG00000047989	-0.04199743	0.863157784	-0.091556475	0.725164239	0.046666082	0.923456317	-0.153893975	0.524469651	-0.36302315	0.064865167	-0.172649571	0.252348058	0.203157891	0.260303057	0.253122156	0.11732496	0.371682936	0.015033787	0.114875545	0.615240073
Ino80d	3	1	ENSMUSG00000040865	-0.397849118	0.110453948	0.103720799	0.736136909	-0.033883596	0.949713645	-0.264474589	0.363740328	-0.00838884	0.978913975	0.095624075	0.285858991	0.062208759	0.600795612	-0.143917062	0.102868234	-0.296744681	8.73e-05	-0.226726097	0.006134447
Inpp4b	3	2	ENSMUSG00000037940	-0.381313821	0.058353417	-0.002737756	0.993698082	0.368337276	0.107099649	0.81376856	1.59e-05	0.489377808	0.012116026	-0.290636466	0.087246787	-0.467471507	0.010915363	1.049427951	4.58e-10	1.023039949	1.04e-09	0.028184242	0.936649464
Inpp5a	3	3	ENSMUSG00000025477	-0.155006529	0.396271604	-0.554680929	0.00098125	0.106534324	0.750420839	0.207784481	0.266082969	0.086327543	0.68246427	-0.274497357	0.07136028	-0.398562047	0.011753427	-0.187548849	0.274245903	-0.134741499	0.464787327	0.001650198	0.995777045
Inpp5d	3	3	ENSMUSG00000026288	0.080310007	0.726601882	-0.151313637	0.544881551	0.054423547	0.863541067	0.458621337	0.230406577	0.040311342	0.88700991	-0.025849392	0.817372933	-0.081741468	0.728986041	-0.032704855	0.8949838	-0.055280875	0.899717939	-0.077924709	0.698384617
Inpp5k	3	1	ENSMUSG00000006127	0.20447075	0.210996898	0.103230715	0.61797621	0.228026579	0.261574048	0.079661715	0.717359715	0.128194572	0.481407401	-0.183235287	0.101025824	-0.188012557	0.133287567	0.148396584	0.217110911	-0.048720569	0.73256501	-0.14210984	0.313663214
Insc	3	3	ENSMUSG00000048782	-0.178930951	0.493548329	-0.523765238	0.09460367	-0.097733307	0.821095252	-0.815510421	0.009425288	-0.053898665	0.865642188	-0.047248543		-0.029358761	0.931717548	0.008993392	0.97909611	-0.070199455	0.874170089	0.152566886	0.571428763
Insig2	1	0	ENSMUSG00000003721	-0.211757242	0.42480915	0.031027279	0.932860667	0.072823714	0.867794251	0.069647008	0.8659753	-0.544675699	0.090896481	-0.071823041	0.701272873	0.105838437	0.730672727	-0.298983736	0.22308422	-0.387666282	0.143074502	-0.227008914	0.388159779
Insm1	3	3	ENSMUSG00000068154	-0.278101511	0.167716268	-0.113864524	0.653861565	0.029025133	0.962508542	-0.741533919	0.000234583	-0.70834645	0.000494298	0.562269151	9.08e-09	1.861220496	9.29e-96	1.216138717	7.52e-41	1.535628202	1.61e-65	0.885629925	1.0300000000000001e-21
Insm2	3	3	ENSMUSG00000045440	-2.90017953	1.36e-29	-2.727074178	2.61e-27	1.612629219	6.61e-14	1.127712155	1.57e-07	0.456934615	0.040109881	-0.392601307	0.102818886	-0.200283591	0.493578354	4.046208982	5.9599999999999995e-74	4.159298177	1.15e-78	1.191617967	2.32e-06
Ints2	1	3	ENSMUSG00000018068	-0.118404679	0.658296294	0.162916791	0.586973686	-0.020305803	0.971890548	-0.144794086	0.695952813	0.237550842	0.405493155	0.210436324	0.184735304	-0.030422951	0.916307363	0.291668006	0.091730679	-0.159543217	0.411637782	-0.366805826	0.03543071
Ints4	0	0	ENSMUSG00000025133	0.613573425	8.69e-05	0.88678923	3.91e-09	-0.305019379	0.117329987	-0.248872992	0.159863517	-0.013493603	0.955525727	0.309302178	0.000112257	0.679501568	4.45e-22	-0.279459745	0.000561192	-0.078857975	0.398666269	-0.23939135	0.004416735
Ints6	3	3	ENSMUSG00000035161	-0.477409922	0.007506278	0.00497943	0.993573076	-0.05514435	0.898477749	0.165170959	0.442191754	0.082395655	0.723158972	0.03108658	0.787848151	-0.135352742	0.228774518	0.095798439	0.37350622	0.483510679	1.92e-09	-0.046256557	0.794683166
Ip6k1	3	0	ENSMUSG00000032594	-0.247550596	0.24115298	0.128603029	0.623909968	-0.064577122	0.881921238	-0.425961122	0.061881162	-0.556143653	0.011895539	-0.060791138	0.713054664	-0.176036773	0.363985488	-0.129657579	0.481028697	-0.696609894	4.95e-06	-0.297642538	0.084068925
Ip6k2	2	2	ENSMUSG00000032599	-0.008842652	0.972059486	-0.201096584	0.240168304	-0.135353691	0.601645499	-0.205198522	0.204755103	-0.08126764	0.664535737	-0.522429484	0.000755313	-1.756517553	6.6e-34	-1.461755218	4.1899999999999995e-24	-1.465676947	2.01e-24	-1.408608837	2.49e-22
