peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	cluster	row_cluster	small.cluster	khom_cluster	ehom_cluster	k50_mono	k50_di	q50_mono	q50_di	gene	k50_group	q50_group
peak.5071	chr2	27679074	27679474	401	*	200.7652892	172.3201249	3.603297125	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	1	0	0	0	Col5a1	3	0
peak.5072	chr2	27738359	27738759	401	*	102.2589557	96.57501506	1.201099042	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	0	1	0	0	Col5a1	3	0
peak.5073	chr2	27993373	27993773	401	*	15.01048891	54.91520464	4.804396167	3.676407614	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Col5a1	3	0
peak.5074	chr2	28212907	28213307	401	*	94.75371126	25.56397458	144.131885	24.50938409	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	0	1	1	1	1	Olfm1	3	3
peak.5075	chr2	28221343	28221743	401	*	115.3931335	139.1816394	3.603297125	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	1	0	0	0	Olfm1	3	3
peak.5076	chr2	28227802	28228202	401	*	70.36166678	71.01104049	27.62527796	53.920645	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Olfm1	3	3
peak.5077	chr2	28401567	28401967	401	*	13.1341778	17.04264972	54.04945688	3.676407614	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	1	Olfm1	3	3
peak.5078	chr2	28780116	28780516	401	*	42.21700007	12.30858035	135.7241917	9.803753636	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	0	1	1	Ak8	0	3
peak.5079	chr2	28860998	28861398	401	*	13.1341778	11.36176648	90.08242814	8.578284432	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	1	1	1	Barhl1	2	3
peak.5080	chr2	29245671	29246071	401	*	79.74322235	87.10687633	12.01099042	11.02922284	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Ntng2	3	0
peak.5081	chr2	29257134	29257534	401	*	59.10380009	35.03211331	8.407693293	1.225469205	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Med27	3	1
peak.5082	chr2	29372171	29372571	401	*	189.5074225	120.2453619	31.22857509	26.9603225	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Med27	3	1
peak.5083	chr2	29516810	29517210	401	*	193.2600448	123.0858035	8.407693293	30.63673011	e80a.lost	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Med27	3	1
peak.5084	chr2	29826864	29827264	401	*	176.3732447	203.5649827	13.21208946	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Urm1	1	0
peak.5085	chr2	29921432	29921832	401	*	72.23797789	154.3306613	8.407693293	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	1	1	Gle1	1	3
peak.5086	chr2	30092592	30092992	401	*	138.8470224	107.9367815	2.402198084	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	1	0	0	0	Zdhhc12	1	0
peak.5087	chr2	30266450	30266850	401	*	235.4770448	278.3632787	7.206594251	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Phyhd1	1	0
peak.5089	chr2	30287116	30287516	401	*	46.90777785	64.38334338	8.407693293	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Dolk	1	0
peak.5090	chr2	30296816	30297216	401	*	77.86691123	133.5007561	6.005495209	7.352815227	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Nup188	1	0
peak.5091	chr2	30363856	30364256	401	*	48.78408897	70.06422662	10.80989138	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Miga2	1	0
peak.5092	chr2	30392026	30392426	401	*	28.14466671	70.06422662	6.005495209	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	1	0	Dolpp1	0	1
peak.5093	chr2	30397983	30398383	401	*	200.7652892	10.41495261	26.42417892	31.86219932	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost	0	1	0	1	Crat	2	2
peak.5094	chr2	30544982	30545382	401	*	75.05244456	69.11741274	12.01099042	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Cstad	0	0
peak.5095	chr2	30613636	30614036	401	*	60.04195565	80.47917922	8.407693293	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	1700001O22Rik	2	0
peak.5096	chr2	30632473	30632873	401	*	36.58806672	106.0431538	3.603297125	2.450938409	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	0	1	0	0	1700001O22Rik	2	0
peak.5097	chr2	30922970	30923370	401	*	23.45388893	91.8409457	3.603297125	3.676407614	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	1	0	1	Ptges	3	2
peak.5098	chr2	31409428	31409828	401	*	39.4025334	89.94731795	3.603297125	8.578284432	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	1	0	1	Ass1	3	3
peak.5099	chr2	31499728	31500128	401	*	19.7012667	59.64927401	31.22857509	3.676407614	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	1	Ass1	3	3
peak.5100	chr2	31516444	31516844	401	*	9.38155557	20.82990521	62.45715017	8.578284432	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	0	1	Ass1	3	3
peak.5101	chr2	31687993	31688393	401	*	59.10380009	58.70246014	6.005495209	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Abl1	1	0
peak.5102	chr2	32033384	32033784	401	*	37.52622228	143.9157087	1.201099042	8.578284432	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	1	1	0	Fam78a	3	1
peak.5103	chr2	32055325	32055725	401	*	62.85642232	142.022081	9.608792334	17.15656886	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Fam78a	3	1
peak.5104	chr2	32158211	32158611	401	*	95.69186682	163.7988001	10.80989138	14.70563045	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	1	Pomt1	1	2
peak.5105	chr2	32170008	32170408	401	*	111.6405113	124.9794313	4.804396167	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Pomt1	1	2
peak.5106	chr2	32315773	32316173	401	*	29.08282227	74.79829598	4.804396167	3.676407614	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Ciz1	1	0
peak.5107	chr2	32352030	32352430	401	*	115.3931335	133.5007561	2.402198084	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	0	e80a.notDB	1	0	0	0	Ciz1	1	0
peak.5108	chr2	32694019	32694419	401	*	63.79457788	65.33015725	10.80989138	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Fpgs	0	0
peak.5109	chr2	32706219	32706619	401	*	20.63942225	66.27697112	9.608792334	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Cdk9	1	0
peak.5110	chr2	32727411	32727811	401	*	20.63942225	66.27697112	10.80989138	6.127346023	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	1	0	6330409D20Rik	2	3
peak.5111	chr2	32732915	32733315	401	*	5.628933342	8.521324859	80.4736358	9.803753636	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	1	1	1	6330409D20Rik	2	3
peak.5112	chr2	32829303	32829703	401	*	345.241245	324.7571585	15.61428754	46.56782977	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Cfap157	3	3
peak.5113	chr2	32832583	32832983	401	*	122.898378	108.8835954	8.407693293	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Cfap157	3	3
peak.5114	chr2	32845021	32845421	401	*	91.00108903	143.9157087	13.21208946	14.70563045	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	1	Cfap157	3	3
peak.5115	chr2	33302442	33302842	401	*	107.8878891	50.18113528	36.03297125	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	0	Angptl2	3	1
peak.5116	chr2	33408776	33409176	401	*	218.5902448	168.5328694	15.61428754	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Ralgps1	1	0
peak.5117	chr2	33509967	33510367	401	*	16.88680003	58.70246014	4.804396167	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Zbtb43	3	1
peak.5118	chr2	33580597	33580997	401	*	180.125867	103.2027122	26.42417892	13.48016125	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Zbtb43	3	1
peak.5119	chr2	33753456	33753856	401	*	89.12477792	124.9794313	6.005495209	28.1857917	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Mvb12b	3	3
peak.5120	chr2	33875156	33875556	401	*	69.42351122	94.68138732	4.804396167	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Mvb12b	3	3
peak.5121	chr2	33941456	33941856	401	*	10.31971113	19.88309134	100.8923195	11.02922284	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	1	Mvb12b	3	3
peak.5122	chr2	33946939	33947339	401	*	12.19602224	84.26643471	3.603297125	9.803753636	e80a.gained	e80a.gained	e80a_shared	0	e80a.gained	1	0	0	0	Mvb12b	3	3
peak.5123	chr2	33986411	33986811	401	*	60.04195565	78.58555147	16.81538659	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	0	0	0	Mvb12b	3	3
peak.5124	chr2	34107172	34107572	401	*	14.07233336	14.2022081	67.26154634	3.676407614	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	1	Mvb12b	3	3
peak.5125	chr2	34111342	34111742	401	*	24.39204448	74.79829598	3.603297125	6.127346023	e80a.gained	e80a.gained	e80a_shared	0	e80a.notDB	1	0	0	0	Mvb12b	3	3
peak.5126	chr2	34142148	34142548	401	*	92.87740015	103.2027122	8.407693293	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Mvb12b	3	3
peak.5127	chr2	34230056	34230456	401	*	9.38155557	8.521324859	72.06594251	14.70563045	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	1	0	1	Mvb12b	3	3
peak.5128	chr2	34363725	34364125	401	*	216.7139337	231.9693989	132.1208946	22.05844568	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	0	1	1	1	Mvb12b	3	3
peak.5129	chr2	34374341	34374741	401	*	161.3627558	135.3943839	63.65824922	28.1857917	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Pbx3	3	3
peak.5130	chr2	34415845	34416245	401	*	34.71175561	25.56397458	132.1208946	22.05844568	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	0	Gapvd1	3	1
peak.5131	chr2	34665339	34665739	401	*	72.23797789	109.8304093	55.25055592	26.9603225	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	0	Gapvd1	3	1
peak.5132	chr2	34742347	34742747	401	*	75.05244456	93.73457345	9.608792334	4.901876818	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Gapvd1	3	1
peak.5133	chr2	34796908	34797308	401	*	53.47486675	157.1711029	15.61428754	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Hspa5	3	3
peak.5134	chr2	34802052	34802452	401	*	67.54720011	60.59608788	10.80989138	23.28391489	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Rabepk	1	0
peak.5135	chr2	34870876	34871276	401	*	141.6614891	141.0752671	14.4131885	18.38203807	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Cutal	3	0
peak.5136	chr2	34875111	34875511	401	*	36.58806672	72.90466824	9.608792334	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Cutal	3	0
peak.5137	chr2	34936963	34937363	401	*	33.77360005	67.223785	13.21208946	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Phf19	1	0
peak.5138	chr2	35035262	35035662	401	*	86.31031125	160.9583584	9.608792334	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	0	1	0	1	Hc	2	2
peak.5139	chr2	35335647	35336047	401	*	180.125867	274.5760232	25.22307988	25.7348533	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	1	Gsn	1	2
peak.5140	chr2	35336883	35337283	401	*	121.0220669	160.9583584	10.80989138	28.1857917	e80a.notDB	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Stom	1	1
peak.5141	chr2	35343693	35344093	401	*	64.73273344	157.1711029	9.608792334	11.02922284	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Stom	1	1
peak.5142	chr2	35561266	35561666	401	*	78.80506679	194.096844	6.005495209	22.05844568	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Dab2ip	3	3
peak.5143	chr2	35840652	35841052	401	*	45.9696223	39.76618267	99.69122047	20.83297648	k88n.gained	k88n.gained	k88n_unique	k88n.notDB	0	1	0	1	0	Dab2ip	3	3
peak.5144	chr2	35852018	35852418	401	*	29.08282227	89.00050408	7.206594251	19.60750727	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Dab2ip	3	3
peak.5145	chr2	35876518	35876918	401	*	16.88680003	8.521324859	105.6967157	9.803753636	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	1	1	1	Dab2ip	3	3
peak.5146	chr2	35940850	35941250	401	*	16.88680003	67.223785	4.804396167	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Dab2ip	3	3
peak.5147	chr2	35944952	35945352	401	*	15.01048891	78.58555147	8.407693293	6.127346023	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Dab2ip	3	3
peak.5148	chr2	36043177	36043577	401	*	121.9602224	14.2022081	9.608792334	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.lost	0	0	0	0	Ndufa8	0	0
peak.5149	chr2	37723552	37723952	401	*	77.86691123	82.37280697	12.01099042	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Crb2	3	3
peak.5150	chr2	37774496	37774896	401	*	61.91826676	33.13848556	10.80989138	11.02922284	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Crb2	3	3
peak.5151	chr2	37780226	37780626	401	*	251.4256893	206.4054244	19.21758467	40.44048375	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Crb2	3	3
peak.5152	chr2	37842091	37842491	401	*	69.42351122	104.1495261	26.42417892	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	0	Crb2	3	3
peak.5153	chr2	37866377	37866777	401	*	32.8354445	71.01104049	4.804396167	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Crb2	3	3
peak.5154	chr2	37890409	37890809	401	*	13.1341778	18.93627746	186.1703515	9.803753636	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	0	1	1	1	Crb2	3	3
peak.5155	chr2	38025674	38026074	401	*	80.68137791	63.4365295	13.21208946	9.803753636	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Crb2	3	3
peak.5156	chr2	38248059	38248459	401	*	63.79457788	108.8835954	12.01099042	9.803753636	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Crb2	3	3
peak.5157	chr2	38364855	38365255	401	*	31.89728894	56.80883239	7.206594251	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Lhx2	3	0
peak.5158	chr2	38571839	38572239	401	*	157.6101336	199.7777272	25.22307988	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	0	Nek6	3	3
peak.5159	chr2	38584696	38585096	401	*	74.11428901	102.2558983	76.87033868	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Nek6	3	3
peak.5160	chr2	38695670	38696070	401	*	48.78408897	83.31962084	7.206594251	8.578284432	e80a.gained	e80a.gained	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Nr5a1	3	3
peak.5161	chr2	38783747	38784147	401	*	172.6206225	47.34069366	10.80989138	28.1857917	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Nr5a1	3	3
peak.5162	chr2	38926577	38926977	401	*	60.04195565	62.48971563	15.61428754	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Nr6a1	3	3
peak.5163	chr2	39218450	39218850	401	*	106.0115779	21.77671908	56.45165496	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.notDB	0	1	0	1	Ppp6c	2	2
peak.5165	chr2	43989861	43990261	401	*	31.89728894	56.80883239	18.01648563	30.63673011	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Arhgap15	3	3
peak.5166	chr2	44632589	44632989	401	*	164.1772225	307.7145088	82.87583388	33.08766852	e80a.gained	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	1	Arhgap15	3	3
peak.5167	chr2	44634065	44634465	401	*	315.2202672	261.320629	42.03846646	31.86219932	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Arhgap15	3	3
peak.5168	chr2	44817033	44817433	401	*	75.05244456	88.05369021	7.206594251	33.08766852	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	1	Gtdc1	1	3
peak.5169	chr2	44890710	44891110	401	*	33.77360005	60.59608788	14.4131885	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Gtdc1	1	3
peak.5170	chr2	44962716	44963116	401	*	26.2683556	85.21324859	7.206594251	15.93109966	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Gtdc1	1	3
peak.5171	chr2	45170188	45170588	401	*	69.42351122	142.9688949	26.42417892	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Zeb2	1	1
peak.5172	chr2	47834062	47834462	401	*	6.567088899	11.36176648	99.69122047	13.48016125	k88n.gained	k88n.gained	k88n_unique	k88n.gained	0	1	1	1	1	Acvr2a	3	3
peak.5173	chr2	48949187	48949587	401	*	48.78408897	42.60662429	6.005495209	7.352815227	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	0	0	Orc4	0	0
peak.5174	chr2	49361230	49361630	401	*	59.10380009	128.7666868	6.005495209	13.48016125	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Epc2	1	0
peak.5175	chr2	49690410	49690810	401	*	274.8795782	160.9583584	37.2340703	63.72439864	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Kif5c	3	3
peak.5176	chr2	49742808	49743208	401	*	124.7746891	53.0215769	22.82088179	4.901876818	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	0	1	0	0	Kif5c	3	3
peak.5177	chr2	49744708	49745108	401	*	205.456067	173.2669388	38.43516934	28.1857917	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	1	Kif5c	3	3
peak.5178	chr2	49777004	49777404	401	*	77.86691123	71.95785436	28.826377	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	0	Kif5c	3	3
peak.5179	chr2	49789032	49789432	401	*	91.00108903	33.13848556	10.80989138	9.803753636	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Lypd6	3	1
peak.5180	chr2	49812362	49812762	401	*	17.82495558	53.96839077	4.804396167	13.48016125	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	0	0	1	0	Lypd6	3	1
peak.5181	chr2	52444118	52444518	401	*	56.28933342	58.70246014	24.02198084	13.48016125	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Arl5a	3	3
peak.5182	chr2	52615469	52615869	401	*	57.22748898	64.38334338	7.206594251	24.50938409	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Arl5a	3	3
peak.5183	chr2	53191100	53191500	401	*	83.49584458	80.47917922	6.005495209	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	0	0	1	0	Arl6ip6	0	1
peak.5184	chr2	54103964	54104364	401	*	26.2683556	72.90466824	4.804396167	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	0	Galnt13	3	2
peak.5185	chr2	54947271	54947671	401	*	250.4875337	207.3522382	7.206594251	79.6554983	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Galnt13	3	2
peak.5186	chr2	55065821	55066221	401	*	368.6951339	145.8093365	110.5011118	71.07721386	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Galnt13	3	2
peak.5187	chr2	57280313	57280713	401	*	21.57757781	61.54290176	4.804396167	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Galnt5	3	3
peak.5188	chr2	57517721	57518121	401	*	65.67088899	75.74510985	18.01648563	19.60750727	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	1	Galnt5	3	3
peak.5189	chr2	58538163	58538563	401	*	169.8061558	106.9899677	57.65275401	37.98954534	e80a.lost	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Acvr1	3	3
peak.5190	chr2	59236204	59236604	401	*	72.23797789	70.06422662	36.03297125	15.93109966	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Dapl1	3	3
peak.5191	chr2	59720329	59720729	401	*	29.08282227	76.69192373	12.01099042	14.70563045	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Tanc1	3	0
peak.5192	chr2	59987296	59987696	401	*	31.89728894	67.223785	4.804396167	12.25469205	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	1	0	Baz2b	3	3
peak.5193	chr2	60036360	60036760	401	*	105.0734224	127.8198729	43.2395655	29.41126091	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	1	1	Baz2b	3	3
peak.5194	chr2	60042826	60043226	401	*	17.82495558	58.70246014	13.21208946	6.127346023	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Baz2b	3	3
peak.5195	chr2	60077163	60077563	401	*	102.2589557	142.9688949	15.61428754	17.15656886	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Baz2b	3	3
peak.5196	chr2	60123101	60123501	401	*	111.6405113	88.05369021	10.80989138	18.38203807	e80a.notDB	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Baz2b	3	3
peak.5197	chr2	60130109	60130509	401	*	50.66040008	71.95785436	14.4131885	12.25469205	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Baz2b	3	3
peak.5199	chr2	60545476	60545876	401	*	190.4455781	50.18113528	3.603297125	15.93109966	e80a.lost	e80a.lost	e80a_shared	0	e80a.notDB	0	1	0	0	Ly75	3	0
peak.5200	chr2	60551679	60552079	401	*	305.8387116	273.6292093	4.804396167	45.34236057	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Ly75	3	0
peak.5201	chr2	60553338	60553738	401	*	93.8155557	109.8304093	10.80989138	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	0	0	Pla2r1	1	0
peak.5202	chr2	62048167	62048567	401	*	59.10380009	161.9051723	26.42417892	29.41126091	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	1	Dpp4	1	2
peak.5203	chr2	62654551	62654951	401	*	116.3312891	121.1921758	10.80989138	20.83297648	e80a.notDB	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Gca	3	2
peak.5204	chr2	65360962	65361362	401	*	99.44448905	118.3517341	24.02198084	28.1857917	e80a.notDB	e80a.notDB	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	1	Cobll1	3	2
peak.5205	chr2	65414940	65415340	401	*	23.45388893	73.85148211	12.01099042	7.352815227	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	1	0	0	Scn3a	3	0
peak.5206	chr2	66256751	66257151	401	*	125.7128446	87.10687633	15.61428754	15.93109966	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	0	Ttc21b	3	0
peak.5207	chr2	68468433	68468833	401	*	96.63002238	15.14902197	55.25055592	20.83297648	e80a.lost	e80a.lost	e80a_shared	k88n.notDB	e80a.lost	1	1	0	1	B3galt1	3	2
peak.5208	chr2	69150799	69151199	401	*	107.8878891	64.38334338	16.81538659	34.31313773	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	0	1	Nostrin	3	2
peak.5209	chr2	69152370	69152770	401	*	35.64991117	84.26643471	9.608792334	9.803753636	e80a.gained	e80a.gained	e80a_shared	k88n.notDB	e80a.notDB	1	0	0	1	Nostrin	3	2
peak.5210	chr2	69446062	69446462	401	*	45.03146674	110.7772232	6.005495209	24.50938409	e80a.gained	e80a.notDB	e80a_shared	k88n.lost	e80a.notDB	1	0	1	0	Dhrs9	3	3
peak.5211	chr2	69584326	69584726	401	*	226.0954892	78.58555147	8.407693293	26.9603225	e80a.lost	e80a.lost	e80a_shared	k88n.lost	e80a.notDB	1	1	1	1	Dhrs9	3	3
